cut,type_pre,type_post,theta,exp_theta
dn_vnc,DNp11,IN06B054,0.0,1.0
dn_vnc,DNp11,IN06B064,0.0,1.0
dn_vnc,DNp11,IN06B065,0.0,1.0
dn_vnc,DNp11,IN06B076,0.0,1.0
dn_vnc,DNp11,IN07B016,0.0,1.0
dn_vnc,DNp11,IN07B020,0.0,1.0
dn_vnc,DNp11,IN07B023,0.0,1.0
dn_vnc,DNp11,IN07B054,0.0,1.0
dn_vnc,DNp11,IN07B066,0.0,1.0
dn_vnc,DNp11,IN08A031,0.0,1.0
dn_vnc,DNp11,IN08B051_c,0.0,1.0
dn_vnc,DNp11,IN09A019,0.0,1.0
dn_vnc,DNp11,IN11A008,0.0,1.0
dn_vnc,DNp11,IN11A020,0.0,1.0
dn_vnc,DNp11,IN11A027_b,0.0,1.0
dn_vnc,DNp11,IN11A030,0.0,1.0
dn_vnc,DNp11,IN11A048,0.0,1.0
dn_vnc,DNp11,IN12A008,0.0,1.0
dn_vnc,DNp11,IN12A059_b,0.0,1.0
dn_vnc,DNp11,IN12B002,0.0,1.0
dn_vnc,DNp11,IN12B015,0.0,1.0
dn_vnc,DNp11,IN12B077,0.0,1.0
dn_vnc,DNp11,IN12B086,0.0,1.0
dn_vnc,DNp11,IN17B003,0.0,1.0
dn_vnc,DNp11,IN18B038,0.0,1.0
dn_vnc,DNp11,IN18B044,0.0,1.0
dn_vnc,DNp11,IN18B051,0.0,1.0
dn_vnc,DNp11,IN19A026,0.0,1.0
dn_vnc,DNp11,IN19A029,0.0,1.0
dn_vnc,DNp11,IN19A036,0.0,1.0
dn_vnc,DNp11,IN19A072,0.0,1.0
dn_vnc,DNp11,IN19A105,0.0,1.0
dn_vnc,DNp11,IN19A114,0.0,1.0
dn_vnc,DNp11,IN19A117,0.0,1.0
dn_vnc,DNp11,IN19B050,0.0,1.0
dn_vnc,DNp11,IN19B068,0.0,1.0
dn_vnc,DNp11,IN19B084,0.0,1.0
dn_vnc,DNp11,IN19B094,0.0,1.0
dn_vnc,DNp11,IN19B095,0.0,1.0
dn_vnc,DNp11,IN21A008,0.0,1.0
dn_vnc,DNp11,IN21A010,0.0,1.0
dn_vnc,DNp11,IN21A011,0.0,1.0
dn_vnc,DNp11,IN21A012,0.0,1.0
dn_vnc,DNp11,IN21A020,0.0,1.0
dn_vnc,DNp11,IN21A026,0.0,1.0
dn_vnc,DNp11,IN21A027,0.0,1.0
dn_vnc,DNp11,IN21A028,0.0,1.0
dn_vnc,DNp11,"IN21A045,IN21A046",0.0,1.0
dn_vnc,DNp11,IN21A050,0.0,1.0
dn_vnc,DNp11,IN21A058,0.0,1.0
dn_vnc,DNp11,IN21A073,0.0,1.0
dn_vnc,DNp11,IN21A084,0.0,1.0
dn_vnc,DNp11,IN21A087,0.0,1.0
dn_vnc,DNp11,IN21A116,0.0,1.0
dn_vnc,DNp11,IN23B008,0.0,1.0
dn_vnc,DNp11,IN23B016,0.0,1.0
dn_vnc,DNp11,IN23B095,0.0,1.0
dn_vnc,DNp11,INXXX058,0.0,1.0
dn_vnc,DNp11,INXXX100,0.0,1.0
dn_vnc,DNp11,INXXX110,0.0,1.0
dn_vnc,DNp11,INXXX122,0.0,1.0
dn_vnc,DNp11,INXXX134,0.0,1.0
dn_vnc,DNp11,INXXX153,0.0,1.0
dn_vnc,DNp11,INXXX161,0.0,1.0
dn_vnc,DNp11,INXXX230,0.0,1.0
dn_vnc,DNp11,INXXX281,0.0,1.0
dn_vnc,DNp11,INXXX287,0.0,1.0
dn_vnc,DNp11,INXXX335,0.0,1.0
dn_vnc,DNp11,INXXX372,0.0,1.0
dn_vnc,DNp11,INXXX397,0.0,1.0
dn_vnc,DNp11,"INXXX447,INXXX449",0.0,1.0
dn_vnc,DNp11,INXXX448,0.0,1.0
dn_vnc,DNp11,INXXX471,0.0,1.0
dn_vnc,DNp11,INXXX474,0.0,1.0
dn_vnc,DNp11,MNad34,0.0,1.0
dn_vnc,DNp11,MNad56,0.0,1.0
dn_vnc,DNp11,MNhm42,0.0,1.0
dn_vnc,DNp11,Sternal posterior rotator MN,-0.32558342814445496,0.7221059203147888
dn_vnc,DNp11,Ti flexor MN,-0.36178719997406006,0.6964305639266968
dn_vnc,DNp11,Tr flexor MN,0.6549339294433594,1.9250153303146362
dn_vnc,DNp11,i1 MN,0.0,1.0
dn_vnc,DNp11,iii1 MN,0.0,1.0
dn_vnc,DNp11,ltm2-femur MN,-2.137104034423828,0.11799605935811996
dn_vnc,DNp11,w-cHIN,0.0,1.0
dn_vnc,DNp12,AN05B068,0.0,1.0
dn_vnc,DNp12,IN00A002,0.0,1.0
dn_vnc,DNp12,IN00A004,0.0,1.0
dn_vnc,DNp12,IN00A007,0.0,1.0
dn_vnc,DNp12,IN00A010,0.0,1.0
dn_vnc,DNp12,IN00A012,0.0,1.0
dn_vnc,DNp12,IN00A025,0.0,1.0
dn_vnc,DNp12,IN00A033,0.0,1.0
dn_vnc,DNp12,IN00A034,0.0,1.0
dn_vnc,DNp12,IN00A041,0.0,1.0
dn_vnc,DNp12,IN00A050,0.0,1.0
dn_vnc,DNp12,IN00A051,0.0,1.0
dn_vnc,DNp12,IN01A023,0.0,1.0
dn_vnc,DNp12,IN02A024,0.0,1.0
dn_vnc,DNp12,IN04B010,0.0,1.0
dn_vnc,DNp12,IN05B010,0.0,1.0
dn_vnc,DNp12,IN05B022,0.0,1.0
dn_vnc,DNp12,IN05B028,0.0,1.0
dn_vnc,DNp12,IN05B030,0.0,1.0
dn_vnc,DNp12,IN05B033,0.0,1.0
dn_vnc,DNp12,IN05B038,0.0,1.0
dn_vnc,DNp12,IN05B043,0.0,1.0
dn_vnc,DNp12,IN05B055,0.0,1.0
dn_vnc,DNp12,IN05B066,0.0,1.0
dn_vnc,DNp12,IN05B082,0.0,1.0
dn_vnc,DNp12,IN05B093,0.0,1.0
dn_vnc,DNp12,IN06A005,0.0,1.0
dn_vnc,DNp12,IN06A063,0.0,1.0
dn_vnc,DNp12,IN06A106,0.0,1.0
dn_vnc,DNp12,IN06B008,0.0,1.0
dn_vnc,DNp12,IN06B016,0.0,1.0
dn_vnc,DNp12,IN06B021,0.0,1.0
dn_vnc,DNp12,IN06B024,0.0,1.0
dn_vnc,DNp12,IN06B032,0.0,1.0
dn_vnc,DNp12,IN06B049,0.0,1.0
dn_vnc,DNp12,IN06B073,0.0,1.0
dn_vnc,DNp12,IN07B001,0.0,1.0
dn_vnc,DNp12,IN07B002,0.0,1.0
dn_vnc,DNp12,IN07B016,0.0,1.0
dn_vnc,DNp12,IN07B020,0.0,1.0
dn_vnc,DNp12,IN07B022,0.0,1.0
dn_vnc,DNp12,IN07B038,0.0,1.0
dn_vnc,DNp12,IN07B045,0.0,1.0
dn_vnc,DNp12,IN07B054,0.0,1.0
dn_vnc,DNp12,IN08B054,0.0,1.0
dn_vnc,DNp12,IN08B083_a,0.0,1.0
dn_vnc,DNp12,IN08B083_b,0.0,1.0
dn_vnc,DNp12,IN08B083_c,0.0,1.0
dn_vnc,DNp12,IN08B083_d,0.0,1.0
dn_vnc,DNp12,IN09A004,0.0,1.0
dn_vnc,DNp12,IN09A043,0.0,1.0
dn_vnc,DNp12,IN09A054,0.0,1.0
dn_vnc,DNp12,IN09B022,0.0,1.0
dn_vnc,DNp12,IN09B038,0.0,1.0
dn_vnc,DNp12,IN10B030,0.0,1.0
dn_vnc,DNp12,IN11A020,0.0,1.0
dn_vnc,DNp12,IN12A026,0.0,1.0
dn_vnc,DNp12,IN12A036,0.0,1.0
dn_vnc,DNp12,IN12A053_c,0.0,1.0
dn_vnc,DNp12,IN12B002,0.0,1.0
dn_vnc,DNp12,IN12B027,0.0,1.0
dn_vnc,DNp12,IN12B033,0.0,1.0
dn_vnc,DNp12,IN12B036,0.0,1.0
dn_vnc,DNp12,IN12B063_a,0.0,1.0
dn_vnc,DNp12,IN12B063_b,0.0,1.0
dn_vnc,DNp12,IN12B063_c,0.0,1.0
dn_vnc,DNp12,IN12B066_b,0.0,1.0
dn_vnc,DNp12,IN12B066_c,0.0,1.0
dn_vnc,DNp12,IN12B068_a,0.0,1.0
dn_vnc,DNp12,IN12B068_b,0.0,1.0
dn_vnc,DNp12,IN12B068_c,0.0,1.0
dn_vnc,DNp12,IN12B069,0.0,1.0
dn_vnc,DNp12,IN12B070,0.0,1.0
dn_vnc,DNp12,IN12B073,0.0,1.0
dn_vnc,DNp12,IN12B074,0.0,1.0
dn_vnc,DNp12,IN12B078,0.0,1.0
dn_vnc,DNp12,IN12B082,0.0,1.0
dn_vnc,DNp12,IN12B086,0.0,1.0
dn_vnc,DNp12,IN12B087,0.0,1.0
dn_vnc,DNp12,IN12B088,0.0,1.0
dn_vnc,DNp12,IN13A003,0.0,1.0
dn_vnc,DNp12,IN13A009,0.0,1.0
dn_vnc,DNp12,IN13B009,0.0,1.0
dn_vnc,DNp12,IN13B105,0.0,1.0
dn_vnc,DNp12,IN14A002,0.0,1.0
dn_vnc,DNp12,IN14A029,0.0,1.0
dn_vnc,DNp12,IN16B042,0.0,1.0
dn_vnc,DNp12,IN17A011,0.0,1.0
dn_vnc,DNp12,IN18B016,0.0,1.0
dn_vnc,DNp12,IN18B033,0.0,1.0
dn_vnc,DNp12,IN19A004,0.0,1.0
dn_vnc,DNp12,IN19B008,0.0,1.0
dn_vnc,DNp12,IN20A.22A002,0.0,1.0
dn_vnc,DNp12,IN20A.22A048,0.0,1.0
dn_vnc,DNp12,IN20A.22A053,0.0,1.0
dn_vnc,DNp12,IN21A009,0.0,1.0
dn_vnc,DNp12,IN23B008,0.0,1.0
dn_vnc,DNp12,IN27X005,0.0,1.0
dn_vnc,DNp12,INXXX008,0.0,1.0
dn_vnc,DNp12,INXXX034,0.0,1.0
dn_vnc,DNp12,INXXX063,0.0,1.0
dn_vnc,DNp12,INXXX110,0.0,1.0
dn_vnc,DNp12,INXXX217,0.0,1.0
dn_vnc,DNp12,INXXX290,0.0,1.0
dn_vnc,DNp12,INXXX306,0.0,1.0
dn_vnc,DNp12,INXXX328,0.0,1.0
dn_vnc,DNp12,INXXX337,0.0,1.0
dn_vnc,DNp12,INXXX341,0.0,1.0
dn_vnc,DNp12,INXXX357,0.0,1.0
dn_vnc,DNp12,INXXX360,0.0,1.0
dn_vnc,DNp12,INXXX363,0.0,1.0
dn_vnc,DNp12,INXXX369,0.0,1.0
dn_vnc,DNp12,INXXX397,0.0,1.0
dn_vnc,DNp12,INXXX405,0.0,1.0
dn_vnc,DNp12,INXXX417,0.0,1.0
dn_vnc,DNp12,INXXX424,0.0,1.0
dn_vnc,DNp12,INXXX426,0.0,1.0
dn_vnc,DNp12,INXXX440,0.0,1.0
dn_vnc,DNp12,"INXXX447,INXXX449",0.0,1.0
dn_vnc,DNp12,INXXX448,0.0,1.0
dn_vnc,DNp12,INXXX460,0.0,1.0
dn_vnc,DNp12,nan,0.0,1.0
dn_vnc,DNp13,AN12B060,0.0,1.0
dn_vnc,DNp13,IN00A013,0.0,1.0
dn_vnc,DNp13,IN00A017,0.0,1.0
dn_vnc,DNp13,IN00A021,0.0,1.0
dn_vnc,DNp13,IN00A024,0.0,1.0
dn_vnc,DNp13,IN00A027,0.0,1.0
dn_vnc,DNp13,IN00A034,0.0,1.0
dn_vnc,DNp13,IN00A053,0.0,1.0
dn_vnc,DNp13,IN01A041,0.0,1.0
dn_vnc,DNp13,IN01A043,0.0,1.0
dn_vnc,DNp13,IN01A063_c,0.0,1.0
dn_vnc,DNp13,IN01A069,0.0,1.0
dn_vnc,DNp13,IN01A078,0.0,1.0
dn_vnc,DNp13,IN02A056_a,0.0,1.0
dn_vnc,DNp13,IN02A057,0.0,1.0
dn_vnc,DNp13,IN02A059,0.0,1.0
dn_vnc,DNp13,IN03B015,0.0,1.0
dn_vnc,DNp13,IN03B049,0.0,1.0
dn_vnc,DNp13,IN03B057,0.0,1.0
dn_vnc,DNp13,IN05B012,0.0,1.0
dn_vnc,DNp13,IN05B032,0.0,1.0
dn_vnc,DNp13,IN05B042,0.0,1.0
dn_vnc,DNp13,IN06A050,0.0,1.0
dn_vnc,DNp13,IN06A064,0.0,1.0
dn_vnc,DNp13,IN06A066,0.0,1.0
dn_vnc,DNp13,IN06A109,0.0,1.0
dn_vnc,DNp13,IN06A117,0.0,1.0
dn_vnc,DNp13,IN06A134,0.0,1.0
dn_vnc,DNp13,IN06B017,0.0,1.0
dn_vnc,DNp13,IN06B062,0.0,1.0
dn_vnc,DNp13,IN06B073,0.0,1.0
dn_vnc,DNp13,IN07B061,0.0,1.0
dn_vnc,DNp13,IN08A008,0.0,1.0
dn_vnc,DNp13,IN11A002,0.0,1.0
dn_vnc,DNp13,IN11A008,0.0,1.0
dn_vnc,DNp13,IN12A002,0.0,1.0
dn_vnc,DNp13,IN12A030,0.0,1.0
dn_vnc,DNp13,IN12A031,0.0,1.0
dn_vnc,DNp13,IN12A037,0.0,1.0
dn_vnc,DNp13,IN12A039,0.0,1.0
dn_vnc,DNp13,IN12A041,0.0,1.0
dn_vnc,DNp13,IN12A056,0.0,1.0
dn_vnc,DNp13,IN12B009,0.0,1.0
dn_vnc,DNp13,IN12B010,0.0,1.0
dn_vnc,DNp13,IN12B020,0.0,1.0
dn_vnc,DNp13,IN12B021,0.0,1.0
dn_vnc,DNp13,IN12B028,0.0,1.0
dn_vnc,DNp13,IN12B050,0.0,1.0
dn_vnc,DNp13,IN12B051,0.0,1.0
dn_vnc,DNp13,IN12B054,0.0,1.0
dn_vnc,DNp13,IN12B071,0.0,1.0
dn_vnc,DNp13,IN13A006,0.0,1.0
dn_vnc,DNp13,IN13A011,0.0,1.0
dn_vnc,DNp13,IN13A013,0.0,1.0
dn_vnc,DNp13,IN13A019,0.0,1.0
dn_vnc,DNp13,IN13B103,0.0,1.0
dn_vnc,DNp13,IN13B104,0.0,1.0
dn_vnc,DNp13,IN14A020,0.0,1.0
dn_vnc,DNp13,IN14A029,0.0,1.0
dn_vnc,DNp13,IN17A037,0.0,1.0
dn_vnc,DNp13,"IN17A113,IN17A119",0.0,1.0
dn_vnc,DNp13,IN17B010,0.0,1.0
dn_vnc,DNp13,IN18B009,0.0,1.0
dn_vnc,DNp13,IN18B034,0.0,1.0
dn_vnc,DNp13,IN19B013,0.0,1.0
dn_vnc,DNp13,IN19B089,0.0,1.0
dn_vnc,DNp13,IN19B097,0.0,1.0
dn_vnc,DNp13,IN23B016,0.0,1.0
dn_vnc,DNp13,IN23B095,0.0,1.0
dn_vnc,DNp13,IN27X001,0.0,1.0
dn_vnc,DNp13,IN27X002,0.0,1.0
dn_vnc,DNp13,IN27X003,0.0,1.0
dn_vnc,DNp13,IN27X023,0.0,1.0
dn_vnc,DNp13,INXXX008,0.0,1.0
dn_vnc,DNp13,INXXX034,0.0,1.0
dn_vnc,DNp13,INXXX039,0.0,1.0
dn_vnc,DNp13,INXXX045,0.0,1.0
dn_vnc,DNp13,INXXX052,0.0,1.0
dn_vnc,DNp13,INXXX056,0.0,1.0
dn_vnc,DNp13,INXXX058,0.0,1.0
dn_vnc,DNp13,INXXX062,0.0,1.0
dn_vnc,DNp13,INXXX089,0.0,1.0
dn_vnc,DNp13,INXXX111,0.0,1.0
dn_vnc,DNp13,INXXX122,0.0,1.0
dn_vnc,DNp13,INXXX158,0.0,1.0
dn_vnc,DNp13,INXXX183,0.0,1.0
dn_vnc,DNp13,INXXX188,0.0,1.0
dn_vnc,DNp13,INXXX197,0.0,1.0
dn_vnc,DNp13,INXXX199,0.0,1.0
dn_vnc,DNp13,INXXX209,0.0,1.0
dn_vnc,DNp13,INXXX217,0.0,1.0
dn_vnc,DNp13,INXXX228,0.0,1.0
dn_vnc,DNp13,INXXX243,0.0,1.0
dn_vnc,DNp13,INXXX247,0.0,1.0
dn_vnc,DNp13,INXXX261,0.0,1.0
dn_vnc,DNp13,INXXX263,0.0,1.0
dn_vnc,DNp13,INXXX267,0.0,1.0
dn_vnc,DNp13,INXXX287,0.0,1.0
dn_vnc,DNp13,INXXX290,0.0,1.0
dn_vnc,DNp13,INXXX295,0.0,1.0
dn_vnc,DNp13,INXXX315,0.0,1.0
dn_vnc,DNp13,INXXX319,0.0,1.0
dn_vnc,DNp13,INXXX322,0.0,1.0
dn_vnc,DNp13,INXXX328,0.0,1.0
dn_vnc,DNp13,INXXX337,0.0,1.0
dn_vnc,DNp13,INXXX353,0.0,1.0
dn_vnc,DNp13,INXXX373,0.0,1.0
dn_vnc,DNp13,INXXX376,0.0,1.0
dn_vnc,DNp13,INXXX377,0.0,1.0
dn_vnc,DNp13,INXXX385,0.0,1.0
dn_vnc,DNp13,INXXX394,0.0,1.0
dn_vnc,DNp13,INXXX396,0.0,1.0
dn_vnc,DNp13,INXXX399,0.0,1.0
dn_vnc,DNp13,INXXX415,0.0,1.0
dn_vnc,DNp13,INXXX438,0.0,1.0
dn_vnc,DNp13,INXXX440,0.0,1.0
dn_vnc,DNp13,INXXX448,0.0,1.0
dn_vnc,DNp13,INXXX452,0.0,1.0
dn_vnc,DNp13,MNad06,0.0,1.0
dn_vnc,DNp13,MNad15,0.0,1.0
dn_vnc,DNp13,MNad34,0.0,1.0
dn_vnc,DNp13,MNad53,0.0,1.0
dn_vnc,DNp13,MNad62,0.0,1.0
dn_vnc,DNp13,MNad67,0.0,1.0
dn_vnc,DNp13,MNhl59,-0.22383199632167816,0.7994494438171387
dn_vnc,DNp13,TN1a_a,0.0,1.0
dn_vnc,DNp13,TN1a_b,0.0,1.0
dn_vnc,DNp13,TN1a_c,0.0,1.0
dn_vnc,DNp13,TN1a_d,0.0,1.0
dn_vnc,DNp13,TN1a_e,0.0,1.0
dn_vnc,DNp13,TN1a_f,0.0,1.0
dn_vnc,DNp13,TN1a_g,0.0,1.0
dn_vnc,DNp13,TN1a_h,0.0,1.0
dn_vnc,DNp13,TN1a_i,0.0,1.0
dn_vnc,DNp13,dPR1,0.0,1.0
dn_vnc,DNp13,nan,0.0,1.0
dn_vnc,DNp13,ps2 MN,0.0,1.0
dn_vnc,DNp13,vMS17,0.0,1.0
dn_vnc,DNp13,vPR9_a,0.0,1.0
dn_vnc,DNp13,vPR9_c,0.0,1.0
dn_vnc,DNp14,IN00A017,0.0,1.0
dn_vnc,DNp14,IN01A045,0.0,1.0
dn_vnc,DNp14,IN01A059,0.0,1.0
dn_vnc,DNp14,IN02A044,0.0,1.0
dn_vnc,DNp14,IN03A003,0.0,1.0
dn_vnc,DNp14,IN03A029,0.0,1.0
dn_vnc,DNp14,IN03A034,0.0,1.0
dn_vnc,DNp14,IN03A035,0.0,1.0
dn_vnc,DNp14,IN03A038,0.0,1.0
dn_vnc,DNp14,IN03A052,0.0,1.0
dn_vnc,DNp14,IN03A054,0.0,1.0
dn_vnc,DNp14,IN03A055,0.0,1.0
dn_vnc,DNp14,IN03A062_e,0.0,1.0
dn_vnc,DNp14,IN03A070,0.0,1.0
dn_vnc,DNp14,IN03A071,0.0,1.0
dn_vnc,DNp14,IN03A073,0.0,1.0
dn_vnc,DNp14,IN03A089,0.0,1.0
dn_vnc,DNp14,IN04B004,0.0,1.0
dn_vnc,DNp14,IN04B007,0.0,1.0
dn_vnc,DNp14,IN04B008,0.0,1.0
dn_vnc,DNp14,IN04B020,0.0,1.0
dn_vnc,DNp14,IN04B034,0.0,1.0
dn_vnc,DNp14,IN04B036,0.0,1.0
dn_vnc,DNp14,IN04B038,0.0,1.0
dn_vnc,DNp14,IN04B039,0.0,1.0
dn_vnc,DNp14,IN04B046,0.0,1.0
dn_vnc,DNp14,IN04B047,0.0,1.0
dn_vnc,DNp14,IN04B049_a,0.0,1.0
dn_vnc,DNp14,IN04B049_b,0.0,1.0
dn_vnc,DNp14,IN04B053,0.0,1.0
dn_vnc,DNp14,IN04B054_a,0.0,1.0
dn_vnc,DNp14,IN04B054_c,0.0,1.0
dn_vnc,DNp14,IN04B056,0.0,1.0
dn_vnc,DNp14,IN04B068,0.0,1.0
dn_vnc,DNp14,IN04B073,0.0,1.0
dn_vnc,DNp14,IN04B086,0.0,1.0
dn_vnc,DNp14,IN04B100,0.0,1.0
dn_vnc,DNp14,IN05B003,0.0,1.0
dn_vnc,DNp14,IN05B033,0.0,1.0
dn_vnc,DNp14,IN10B003,0.0,1.0
dn_vnc,DNp14,IN10B004,0.0,1.0
dn_vnc,DNp14,IN10B012,0.0,1.0
dn_vnc,DNp14,IN10B014,0.0,1.0
dn_vnc,DNp14,IN10B016,0.0,1.0
dn_vnc,DNp14,IN12A004,0.0,1.0
dn_vnc,DNp14,IN12A005,0.0,1.0
dn_vnc,DNp14,IN12B029,0.0,1.0
dn_vnc,DNp14,IN12B032,0.0,1.0
dn_vnc,DNp14,IN12B035,0.0,1.0
dn_vnc,DNp14,IN13A024,0.0,1.0
dn_vnc,DNp14,IN13B007,0.0,1.0
dn_vnc,DNp14,IN13B015,0.0,1.0
dn_vnc,DNp14,IN13B078,0.0,1.0
dn_vnc,DNp14,IN13B090,0.0,1.0
dn_vnc,DNp14,IN14A020,0.0,1.0
dn_vnc,DNp14,IN16B022,0.0,1.0
dn_vnc,DNp14,IN16B037,0.0,1.0
dn_vnc,DNp14,IN17A016,0.0,1.0
dn_vnc,DNp14,IN18B018,0.0,1.0
dn_vnc,DNp14,IN19A019,0.0,1.0
dn_vnc,DNp14,IN19A027,0.0,1.0
dn_vnc,DNp14,IN19A028,0.0,1.0
dn_vnc,DNp14,IN19A043,0.0,1.0
dn_vnc,DNp14,IN19A049,0.0,1.0
dn_vnc,DNp14,IN19B015,0.0,1.0
dn_vnc,DNp14,IN19B068,0.0,1.0
dn_vnc,DNp14,IN21A004,0.0,1.0
dn_vnc,DNp14,IN23B032,0.0,1.0
dn_vnc,DNp14,IN23B062,0.0,1.0
dn_vnc,DNp14,IN23B089,0.0,1.0
dn_vnc,DNp14,IN23B091,0.0,1.0
dn_vnc,DNp14,IN27X002,0.0,1.0
dn_vnc,DNp14,INXXX011,0.0,1.0
dn_vnc,DNp14,INXXX073,0.0,1.0
dn_vnc,DNp14,INXXX114,0.0,1.0
dn_vnc,DNp14,INXXX137,0.0,1.0
dn_vnc,DNp14,INXXX147,0.0,1.0
dn_vnc,DNp14,INXXX181,0.0,1.0
dn_vnc,DNp14,INXXX271,0.0,1.0
dn_vnc,DNp14,INXXX273,0.0,1.0
dn_vnc,DNp14,INXXX297,0.0,1.0
dn_vnc,DNp14,INXXX322,0.0,1.0
dn_vnc,DNp14,MNad22,0.0,1.0
dn_vnc,DNp14,MNad50,0.0,1.0
dn_vnc,DNp14,MNxm01,0.0,1.0
dn_vnc,DNp15,ADNM1 MN,0.0,1.0
dn_vnc,DNp15,ADNM2 MN,0.0,1.0
dn_vnc,DNp15,FNM2,0.0,1.0
dn_vnc,DNp15,IN00A040,0.0,1.0
dn_vnc,DNp15,IN01A023,0.0,1.0
dn_vnc,DNp15,IN02A007,0.0,1.0
dn_vnc,DNp15,IN02A029,0.0,1.0
dn_vnc,DNp15,IN02A033,0.0,1.0
dn_vnc,DNp15,IN03B015,0.0,1.0
dn_vnc,DNp15,IN03B022,0.0,1.0
dn_vnc,DNp15,IN03B042,0.0,1.0
dn_vnc,DNp15,IN03B069,0.0,1.0
dn_vnc,DNp15,IN03B070,0.0,1.0
dn_vnc,DNp15,IN03B074,0.0,1.0
dn_vnc,DNp15,IN06A002,0.0,1.0
dn_vnc,DNp15,IN06A020,0.0,1.0
dn_vnc,DNp15,IN06A051,0.0,1.0
dn_vnc,DNp15,IN06A052,0.0,1.0
dn_vnc,DNp15,IN06A059,0.0,1.0
dn_vnc,DNp15,IN06A061,0.0,1.0
dn_vnc,DNp15,IN06A077,0.0,1.0
dn_vnc,DNp15,IN06A078,0.0,1.0
dn_vnc,DNp15,IN06A079,0.0,1.0
dn_vnc,DNp15,IN06A099,0.0,1.0
dn_vnc,DNp15,IN06A100,0.0,1.0
dn_vnc,DNp15,IN06A108,0.0,1.0
dn_vnc,DNp15,IN07B006,0.0,1.0
dn_vnc,DNp15,IN07B032,0.0,1.0
dn_vnc,DNp15,IN07B038,0.0,1.0
dn_vnc,DNp15,IN07B053,0.0,1.0
dn_vnc,DNp15,IN07B059,0.0,1.0
dn_vnc,DNp15,IN07B067,0.0,1.0
dn_vnc,DNp15,IN07B075,0.0,1.0
dn_vnc,DNp15,IN07B083_c,0.0,1.0
dn_vnc,DNp15,IN07B102,0.0,1.0
dn_vnc,DNp15,IN08B037,0.0,1.0
dn_vnc,DNp15,IN08B076,0.0,1.0
dn_vnc,DNp15,IN08B082,0.0,1.0
dn_vnc,DNp15,IN12A018,0.0,1.0
dn_vnc,DNp15,IN14B003,0.0,1.0
dn_vnc,DNp15,IN16B059,0.0,1.0
dn_vnc,DNp15,IN16B066,0.0,1.0
dn_vnc,DNp15,IN16B087,0.0,1.0
dn_vnc,DNp15,IN16B093,0.0,1.0
dn_vnc,DNp15,IN19A003,0.0,1.0
dn_vnc,DNp15,IN19A013,0.0,1.0
dn_vnc,DNp15,IN19A047,0.0,1.0
dn_vnc,DNp15,IN19B111,0.0,1.0
dn_vnc,DNp15,INXXX008,0.0,1.0
dn_vnc,DNp15,INXXX065,0.0,1.0
dn_vnc,DNp15,INXXX159,0.0,1.0
dn_vnc,DNp15,INXXX270,0.0,1.0
dn_vnc,DNp15,INXXX284,0.0,1.0
dn_vnc,DNp15,INXXX355,0.0,1.0
dn_vnc,DNp15,MNad33,0.0,1.0
dn_vnc,DNp15,MNad34,0.0,1.0
dn_vnc,DNp15,MNad36,0.0,1.0
dn_vnc,DNp15,MNad40,0.0,1.0
dn_vnc,DNp15,MNad41,0.0,1.0
dn_vnc,DNp15,MNhm03,0.0,1.0
dn_vnc,DNp15,"MNnm07,MNnm12",0.0,1.0
dn_vnc,DNp15,MNnm11,0.0,1.0
dn_vnc,DNp15,MNnm13,0.0,1.0
dn_vnc,DNp15,MNnm14,0.0,1.0
dn_vnc,DNp15,Sternal anterior rotator MN,2.3025851249694824,10.0
dn_vnc,DNp15,Sternotrochanter MN,0.0,1.0
dn_vnc,DNp15,b3 MN,0.0,1.0
dn_vnc,DNp15,hg1 MN,0.0,1.0
dn_vnc,DNp15,nan,0.0,1.0
dn_vnc,DNp15,w-cHIN,0.0,1.0
dn_vnc,DNp16_a,ADNM1 MN,0.0,1.0
dn_vnc,DNp16_a,ADNM2 MN,0.0,1.0
dn_vnc,DNp16_a,AN07B076,0.0,1.0
dn_vnc,DNp16_a,IN02A026,0.0,1.0
dn_vnc,DNp16_a,IN02A029,0.0,1.0
dn_vnc,DNp16_a,IN02A033,0.0,1.0
dn_vnc,DNp16_a,IN02A050,0.0,1.0
dn_vnc,DNp16_a,IN03B005,0.0,1.0
dn_vnc,DNp16_a,IN03B008,0.0,1.0
dn_vnc,DNp16_a,IN03B022,0.0,1.0
dn_vnc,DNp16_a,IN03B037,0.0,1.0
dn_vnc,DNp16_a,IN06A002,0.0,1.0
dn_vnc,DNp16_a,IN06A008,0.0,1.0
dn_vnc,DNp16_a,IN06A009,0.0,1.0
dn_vnc,DNp16_a,IN06A019,0.0,1.0
dn_vnc,DNp16_a,IN06A024,0.0,1.0
dn_vnc,DNp16_a,IN06A044,0.0,1.0
dn_vnc,DNp16_a,IN06A046,0.0,1.0
dn_vnc,DNp16_a,IN06A082,0.0,1.0
dn_vnc,DNp16_a,IN06A097,0.0,1.0
dn_vnc,DNp16_a,IN06A110,0.0,1.0
dn_vnc,DNp16_a,IN06A122,0.0,1.0
dn_vnc,DNp16_a,IN06A136,0.0,1.0
dn_vnc,DNp16_a,IN06B040,0.0,1.0
dn_vnc,DNp16_a,IN08B091,0.0,1.0
dn_vnc,DNp16_a,IN11B011,0.0,1.0
dn_vnc,DNp16_a,IN12A043_a,0.0,1.0
